205,2,129,2,63,Medium
205,2,129,2,24,Medium
205,2,129,2,143,Medium
205,2,129,2,49,Large
206,4,130,4,68,Smallest
207,1,131,25,84,Small
207,1,131,25,144,Small
207,1,131,25,85,Medium
208,8,132,2,71,Largest
208,8,132,2,38,Medium
208,8,132,2,96,Small
208,8,132,2,50,Large
208,8,132,2,145,Largest
209,10,133,5,29,Small
209,10,133,5,12,Small
210,13,31,6,22,Smallest
211,4,8,2,5,Large
212,16,29,4,104,Small
213,10,134,4,57,Smallest
213,10,134,4,69,Smallest
214,21,135,3,14,Smallest
215,4,136,12,61,Smallest
216,4,43,4,61,Smallest
217,8,137,2,38,Medium
218,4,138,4,120,Smallest
219,2,139,2,146,Medium
219,2,139,2,137,Medium
219,2,139,2,2,Large
219,2,139,2,103,Medium
219,2,139,2,53,Medium
220,12,140,2,123,Medium
220,12,140,2,147,Medium
221,12,141,2,15,Smallest
222,14,142,26,86,Small
222,14,142,26,148,Small
223,4,4,4,12,Small
224,4,143,2,120,Smallest
225,13,17,2,33,Largest
225,13,17,2,42,Medium
225,13,17,2,57,Largest
225,13,17,2,146,Medium
226,1,144,5,42,Medium
227,5,6,2,7,Smallest
227,5,6,2,12,Smallest
228,4,145,4,68,Smallest
229,10,13,5,29,Smallest
230,13,146,2,38,Smallest
231,4,4,12,12,Smallest
232,13,39,6,38,Smallest
232,13,39,6,22,Small
233,14,147,2,58,Large
233,14,147,2,6,Medium
233,14,147,2,95,Largest
233,14,147,2,147,Large
234,13,31,6,19,Smallest
235,9,125,6,96,Medium
236,12,148,2,138,Largest
236,12,148,2,149,Medium
236,12,148,2,58,Largest
236,12,148,2,147,Largest
236,12,148,2,132,Medium
237,7,149,2,110,Smallest
237,7,149,2,69,Smallest
238,3,114,6,63,Smallest
239,9,125,6,90,Small
239,9,125,6,34,Small
240,9,150,27,90,Medium
241,18,151,2,102,Medium
241,18,151,2,150,Largest
241,18,151,2,109,Largest
241,18,151,2,107,Largest
242,4,152,5,7,Small
242,4,152,5,12,Small
243,4,153,5,121,Small
243,4,153,5,151,Small
243,4,153,5,12,Small
243,4,153,5,9,Small
244,5,6,3,149,Smallest
245,5,6,2,149,Small
246,13,97,2,152,Small
247,1,50,5,71,Small
247,1,50,5,25,Large
247,1,50,5,68,Medium
247,1,50,5,153,Medium
247,1,50,5,124,Large
247,1,50,5,149,Medium
248,6,154,4,41,Small
249,13,49,2,33,Largest
249,13,49,2,125,Medium
249,13,49,2,57,Large
249,13,49,2,62,Medium
249,13,49,2,154,Large
250,3,155,28,17,Smallest
251,9,125,6,4,Medium
252,5,6,29,155,Smallest
253,9,75,6,90,Medium
254,18,95,22,107,Medium
254,18,95,22,156,Large
254,18,95,22,157,Medium
254,18,95,22,50,Medium
255,3,9,3,19,Smallest
255,3,9,3,71,Smallest
256,3,9,3,19,Smallest
257,4,5,4,29,Small
258,20,156,2,69,Smallest
259,4,5,4,54,Medium
259,4,5,4,8,Medium
259,4,5,4,52,Medium
259,4,5,4,5,Medium
259,4,5,4,9,Medium
260,3,9,3,71,Smallest
260,3,9,3,19,Medium
261,3,9,3,19,Smallest
261,3,9,3,71,Smallest
262,13,17,2,158,Largest
263,3,3,3,4,Medium
263,3,3,3,2,Medium
264,18,157,9,44,Smallest
265,3,62,6,88,Smallest
265,3,62,6,4,Smallest
266,5,158,30,149,Smallest
267,3,9,3,19,Smallest
268,1,74,5,103,Small
269,1,159,5,159,Small
269,1,159,5,160,Small
270,20,160,2,82,Small
270,20,160,2,161,Medium
270,20,160,2,162,Small
270,20,160,2,163,Smallest
271,20,161,2,164,Large
271,20,161,2,162,Largest
271,20,161,2,165,Largest
271,20,161,2,166,Largest
271,20,161,2,167,Largest
272,2,2,2,161,Small
273,3,162,31,4,Small
274,17,163,2,85,Smallest
275,2,164,2,2,Smallest
276,2,165,2,129,Smallest
276,2,165,2,2,Small
277,2,164,2,2,Smallest
278,2,2,2,49,Medium
278,2,2,2,85,Large
278,2,2,2,73,Large
278,2,2,2,168,Large
278,2,2,2,3,Large
278,2,2,2,95,Large
279,5,6,2,169,Largest
279,5,6,2,166,Largest
279,5,6,2,170,Largest
279,5,6,2,113,Largest
279,5,6,2,35,Largest
280,11,81,20,31,Smallest
281,13,17,32,33,Smallest
282,12,166,2,171,Largest
282,12,166,2,15,Largest
282,12,166,2,58,Largest
282,12,166,2,52,Largest
282,12,166,2,172,Medium
283,9,167,33,173,Medium
283,9,167,33,155,Smallest
283,9,167,33,2,Medium
283,9,167,33,71,Large
283,9,167,33,174,Medium
284,9,3,3,4,Small
285,5,6,2,175,Medium
286,1,168,5,47,Large
286,1,168,5,76,Large
287,5,6,2,176,Largest
287,5,6,2,124,Largest
287,5,6,2,107,Largest
287,5,6,2,177,Medium
287,5,6,2,178,Largest
288,13,169,5,159,Smallest
289,13,169,5,159,Small
290,18,170,2,44,Largest
291,4,171,4,122,Smallest
292,7,172,5,12,Smallest
293,18,173,11,140,Smallest
294,1,174,25,84,Smallest
295,2,175,2,36,Smallest
296,13,169,2,84,Smallest
297,13,169,2,159,Smallest
297,13,169,2,84,Smallest
298,13,169,2,179,Smallest
299,13,169,2,25,Medium
299,13,169,2,159,Medium
300,1,176,2,36,Medium
300,1,176,2,5,Medium
300,1,176,2,84,Smallest
300,1,176,2,110,Smallest
301,1,177,2,46,Medium
302,11,81,20,180,Smallest
302,11,81,20,55,Smallest
302,11,81,20,85,Small
303,1,178,1,1,Small
304,4,130,4,122,Smallest
305,13,179,2,125,Small
306,7,180,5,2,Smallest
307,3,181,6,63,Smallest
308,3,182,3,181,Smallest
309,13,31,6,19,Smallest
310,4,5,34,55,Smallest
311,13,63,2,25,Smallest
312,18,183,2,97,Medium
313,18,184,17,85,Small
313,18,184,17,182,Small
314,13,179,2,125,Small
315,13,17,32,138,Medium
315,13,17,32,183,Medium
316,11,81,20,184,Smallest
316,11,81,20,180,Small
316,11,81,20,93,Smallest
316,11,81,20,73,Smallest
317,1,64,11,44,Smallest
317,1,64,11,74,Small
318,17,185,11,110,Smallest
319,3,186,6,4,Small
319,3,186,6,63,Smallest
319,3,186,6,42,Smallest
320,3,3,3,4,Smallest
321,13,146,2,66,Smallest
322,4,187,12,5,Smallest
323,17,188,11,65,Small
323,17,188,11,90,Smallest
324,13,31,6,4,Smallest
325,9,189,17,22,Small
326,13,31,6,19,Smallest
327,9,12,6,4,Small
327,9,12,6,2,Small
328,3,190,35,15,Small
328,3,190,35,53,Medium
329,13,35,2,185,Smallest
330,16,191,4,18,Medium
330,16,191,4,12,Smallest
331,4,192,4,18,Small
332,3,9,3,19,Smallest
333,10,193,4,14,Small
333,10,193,4,112,Small
334,16,194,4,69,Smallest
335,4,195,4,61,Smallest
336,16,196,4,186,Smallest
337,13,17,32,33,Small
338,2,15,2,2,Medium
338,2,15,2,119,Medium
339,13,17,2,43,Medium
340,13,17,6,23,Smallest
341,4,197,12,5,Small
342,9,198,27,187,Large
342,9,198,27,188,Largest
342,9,198,27,53,Medium
342,9,198,27,129,Medium
342,9,198,27,90,Largest
343,17,199,27,129,Small
343,17,199,27,44,Small
344,16,200,4,21,Smallest
345,4,201,12,5,Smallest
346,4,195,12,61,Small
347,4,202,4,61,Small
348,4,202,4,61,Small
349,13,31,6,22,Smallest
350,5,203,36,97,Smallest
351,11,204,15,135,Smallest
352,4,205,12,22,Smallest
353,1,206,2,189,Small
353,1,206,2,110,Smallest
354,13,61,6,86,Smallest
355,13,207,6,4,Smallest
356,17,208,11,85,Small
357,13,209,6,55,Small
358,3,186,6,4,Smallest
358,3,186,6,63,Smallest
359,5,210,37,190,Smallest
360,16,29,4,48,Smallest
361,3,211,31,130,Small
361,3,211,31,4,Small
362,4,8,4,191,Smallest
363,20,212,2,17,Smallest
363,20,212,2,41,Small
364,1,213,25,2,Smallest
365,18,214,2,192,Medium
365,18,214,2,41,Smallest
365,18,214,2,71,Medium
366,5,215,38,193,Medium
366,5,215,38,194,Medium
366,5,215,38,195,Medium
366,5,215,38,196,Medium
366,5,215,38,116,Medium
366,5,215,38,35,Medium
366,5,215,38,197,Medium
366,5,215,38,147,Medium
367,5,6,38,198,Large
368,1,25,9,47,Smallest
369,4,195,2,61,Medium
370,7,216,5,2,Small
371,7,217,5,25,Smallest
372,2,218,2,190,Small
373,4,219,4,22,Smallest
374,13,39,6,4,Small
375,13,220,6,4,Smallest
376,16,191,4,12,Smallest
377,20,221,2,137,Small
377,20,221,2,193,Small
377,20,221,2,109,Small
378,20,151,2,77,Medium
378,20,151,2,68,Medium
379,13,31,6,199,Smallest
379,13,31,6,57,Small
379,13,31,6,19,Small
380,4,195,12,61,Smallest
381,2,222,2,190,Small
382,13,17,6,33,Smallest
383,2,223,2,8,Small
384,8,121,2,200,Medium
385,16,224,4,15,Small
386,16,224,4,12,Small
387,2,2,2,3,Small
387,2,2,2,198,Small
388,10,78,4,201,Small
389,12,225,4,99,Medium
389,12,225,4,130,Medium
390,5,6,39,202,Smallest
391,10,134,21,12,Smallest
392,13,226,2,203,Smallest
393,8,227,2,69,Smallest
394,2,228,2,43,Small
394,2,228,2,49,Small
394,2,228,2,204,Small
394,2,228,2,205,Smallest
395,2,229,2,173,Small
396,3,3,3,2,Smallest
396,3,3,3,4,Smallest
397,13,31,6,19,Small
398,3,9,3,19,Smallest
399,4,4,12,73,Smallest
400,13,49,2,19,Small
400,13,49,2,33,Medium
401,3,3,3,2,Smallest
401,3,3,3,4,Smallest
402,10,230,3,18,Smallest
402,10,230,3,31,Smallest
402,10,230,3,137,Small
403,3,231,3,4,Small
403,3,231,3,34,Small
404,13,17,32,138,Medium
404,13,17,32,206,Medium
404,13,17,32,207,Medium
404,13,17,32,208,Medium
405,2,232,5,2,Medium
406,11,233,20,73,Small
406,11,233,20,37,Small
406,11,233,20,55,Small
406,11,233,20,209,Small
406,11,233,20,210,Small
407,3,3,3,4,Smallest
408,3,3,3,4,Small
409,13,31,6,86,Small
410,9,125,6,211,Large
410,9,125,6,212,Large
410,9,125,6,169,Small
410,9,125,6,34,Largest
410,9,125,6,90,Largest
410,9,125,6,4,Largest
410,9,125,6,93,Largest
411,4,195,12,61,Small
412,4,171,12,5,Medium
412,4,171,12,52,Small
412,4,171,12,12,Medium
413,4,143,4,191,Smallest
414,3,3,3,4,Smallest
415,4,234,12,12,Medium
415,4,234,12,54,Medium
415,4,234,12,51,Small
415,4,234,12,5,Medium
416,4,235,12,61,Smallest
417,14,236,40,69,Smallest
418,3,9,3,2,Smallest
418,3,9,3,19,Smallest
419,13,17,2,56,Medium
419,13,17,2,213,Small
419,13,17,2,62,Smallest
420,2,2,2,214,Small
421,4,237,12,5,Smallest
422,13,48,6,22,Smallest
423,21,238,3,14,Smallest
424,12,239,2,123,Smallest
425,13,17,2,146,Medium
426,7,127,41,123,Smallest
427,5,6,38,111,Medium
428,10,240,2,58,Smallest
429,11,14,8,8,Smallest
429,11,14,8,31,Smallest
430,13,226,2,215,Smallest
431,11,14,8,31,Smallest
432,16,29,4,49,Small
433,13,51,6,90,Small
434,13,35,2,216,Small
435,4,241,12,61,Smallest
435,4,241,12,55,Smallest
435,4,241,12,48,Small
436,11,14,2,31,Largest
436,11,14,2,99,Largest
436,11,14,2,73,Largest
436,11,14,2,93,Largest
436,11,14,2,106,Large
436,11,14,2,134,Largest
437,3,242,28,130,Smallest
438,3,3,3,4,Small
439,1,243,25,85,Smallest
440,11,14,8,93,Smallest
441,11,14,8,37,Medium
441,11,14,8,99,Small
441,11,14,8,106,Small
441,11,14,8,73,Small
441,11,14,8,31,Medium
441,11,14,8,93,Small
442,5,215,18,64,Small
443,5,6,38,217,Medium
443,5,6,38,218,Medium
444,5,6,42,30,Smallest
445,18,244,2,86,Smallest
445,18,244,2,25,Small
446,2,2,2,2,Small
446,2,2,2,219,Small
447,3,186,35,88,Smallest
448,16,224,4,12,Smallest
449,9,75,17,22,Smallest
450,5,6,38,220,Medium
451,2,245,2,2,Small
451,2,245,2,38,Small
452,12,246,2,12,Smallest
453,7,247,5,2,Medium
453,7,247,5,103,Medium
453,7,247,5,169,Small
454,7,149,5,47,Small
454,7,149,5,84,Small
454,7,149,5,119,Smallest
455,4,237,4,7,Smallest
455,4,237,4,8,Small
455,4,237,4,221,Small
455,4,237,4,12,Small
456,19,248,3,222,Smallest
457,13,39,6,22,Smallest
458,13,17,35,55,Smallest
459,16,249,4,46,Smallest
460,15,250,3,187,Smallest
461,13,31,6,22,Smallest
462,13,17,2,33,Small
463,11,14,29,93,Medium
463,11,14,29,214,Medium
463,11,14,29,73,Small
463,11,14,29,31,Medium
463,11,14,29,37,Medium
463,11,14,29,106,Small
464,13,31,6,86,Smallest
465,11,251,15,223,Smallest
466,5,210,2,34,Largest
467,21,252,3,14,Smallest
468,5,6,19,34,Smallest
469,6,253,4,42,Smallest
469,6,253,4,7,Smallest
470,2,2,2,3,Medium
470,2,2,2,109,Medium
470,2,2,2,73,Large
470,2,2,2,169,Small
471,13,254,5,154,Smallest
472,13,39,2,22,Medium
472,13,39,2,53,Small
472,13,39,2,15,Small
472,13,39,2,38,Medium
473,15,250,2,32,Medium
474,13,39,6,22,Medium
475,5,65,2,129,Medium
476,4,5,2,54,Large
477,9,75,6,109,Small
478,13,80,2,46,Medium
479,2,2,2,38,Small
479,2,2,2,137,Small
480,8,121,2,222,Smallest
481,1,255,5,116,Medium
481,1,255,5,103,Large
481,1,255,5,41,Medium
481,1,255,5,2,Medium
481,1,255,5,96,Small
482,9,75,6,90,Medium
483,9,75,6,34,Medium
483,9,75,6,85,Medium
484,6,256,4,12,Smallest
485,3,257,31,4,Small
486,20,258,2,224,Small
486,20,258,2,116,Smallest
486,20,258,2,103,Medium
487,7,96,43,46,Smallest
488,13,31,6,4,Small
489,10,259,21,69,Smallest
490,2,260,2,26,Small
491,13,17,2,225,Small
492,5,215,38,109,Smallest
492,5,215,38,68,Smallest
493,9,167,33,111,Smallest
494,10,261,5,12,Small
495,16,262,4,14,Smallest
496,18,263,2,44,Smallest
497,11,14,8,37,Small
497,11,14,8,31,Small
498,11,14,44,73,Smallest
499,3,62,6,63,Smallest
500,13,63,2,15,Large
500,13,63,2,22,Large
501,8,264,2,78,Medium
502,21,265,3,69,Smallest
503,3,3,3,4,Smallest
504,13,266,2,138,Small
504,13,266,2,106,Small
505,3,9,3,19,Small
506,4,53,4,72,Smallest
507,11,267,2,15,Medium
508,11,267,2,15,Medium
509,3,9,3,19,Smallest
509,3,9,3,71,Smallest
510,11,14,45,106,Smallest
511,12,268,2,15,Smallest
512,14,142,2,148,Small
512,14,142,2,193,Small
513,13,269,2,226,Medium
513,13,269,2,46,Small
513,13,269,2,125,Small
514,13,226,2,55,Medium
514,13,226,2,159,Medium
514,13,226,2,116,Small
514,13,226,2,25,Medium
515,14,270,14,19,Small
515,14,270,14,129,Smallest
516,14,270,2,74,Medium
516,14,270,2,22,Medium
517,3,9,2,71,Medium
517,3,9,2,19,Largest
518,2,271,2,97,Smallest
519,19,272,2,14,Smallest
520,13,17,6,227,Smallest
521,18,273,2,60,Large
521,18,273,2,184,Medium
521,18,273,2,228,Large
521,18,273,2,193,Large
521,18,273,2,93,Small
521,18,273,2,71,Medium
522,2,274,2,229,Medium
522,2,274,2,22,Medium
523,11,81,20,153,Smallest
524,2,275,2,55,Medium
524,2,275,2,116,Smallest
524,2,275,2,8,Medium
524,2,275,2,186,Medium
525,13,35,2,46,Smallest
526,12,6,7,26,Smallest
527,12,6,2,37,Largest
527,12,6,2,94,Large
527,12,6,2,73,Largest
527,12,6,2,38,Largest
527,12,6,2,109,Largest
527,12,6,2,36,Large
527,12,6,2,156,Large
528,2,2,2,3,Smallest
529,2,2,2,223,Smallest
530,2,2,2,57,Smallest
531,2,2,2,108,Small
532,2,2,2,49,Medium
533,2,2,2,230,Smallest
534,2,2,2,186,Small
534,2,2,2,231,Small
535,2,2,2,145,Medium
536,2,2,2,232,Smallest
537,13,146,2,25,Medium
537,13,146,2,57,Medium
537,13,146,2,158,Medium
537,13,146,2,56,Large
537,13,146,2,71,Smallest
538,13,17,6,55,Smallest
539,11,81,20,37,Smallest
540,11,276,20,128,Small
541,5,65,2,26,Medium
542,5,6,38,214,Large
543,3,277,6,88,Smallest
543,3,277,6,4,Smallest
544,13,278,6,22,Large
545,13,48,2,142,Small
546,13,226,2,26,Smallest
547,2,279,2,36,Medium
547,2,279,2,38,Small
548,18,280,2,86,Medium
548,18,280,2,38,Medium
548,18,280,2,149,Medium
549,8,281,2,65,Smallest
550,17,41,2,185,Smallest
550,17,41,2,233,Smallest
551,18,170,2,44,Largest
551,18,170,2,234,Large
551,18,170,2,185,Large
551,18,170,2,235,Small
551,18,170,2,26,Large
551,18,170,2,236,Medium
552,18,282,2,71,Small
552,18,282,2,237,Small
552,18,282,2,109,Smallest
552,18,282,2,144,Small
553,20,283,22,93,Smallest
554,22,284,3,14,Smallest
555,13,31,6,4,Smallest
556,13,80,2,46,Medium
557,16,285,4,69,Smallest
558,13,226,2,238,Smallest
559,13,17,6,33,Smallest
560,13,49,2,142,Medium
560,13,49,2,225,Medium
561,13,49,2,55,Smallest
562,13,269,2,25,Small
563,14,286,2,138,Smallest
564,3,3,3,4,Smallest
564,3,3,3,2,Smallest
565,20,57,2,32,Small
565,20,57,2,239,Small
566,20,57,2,42,Smallest
567,13,31,6,22,Smallest
567,13,31,6,15,Small
568,13,17,6,15,Smallest
569,4,287,4,12,Small
569,4,287,4,5,Small
570,2,288,2,112,Medium
570,2,288,2,240,Medium
570,2,288,2,63,Medium
571,4,171,4,12,Medium
571,4,171,4,72,Medium
572,10,289,2,14,Smallest
573,3,186,31,63,Smallest
573,3,186,31,88,Smallest
573,3,186,31,4,Smallest
574,9,75,6,90,Medium
574,9,75,6,34,Medium
575,1,290,1,1,Smallest
576,13,105,6,86,Small
577,13,39,6,241,Smallest
577,13,39,6,4,Medium
577,13,39,6,15,Smallest
578,13,35,2,185,Smallest
578,13,35,2,107,Smallest
